Q20,Q30,Q40
255.12,39.20,144.00
255.16,39.40,144.00
255.20,39.60,144.00
255.24,39.80,144.00
255.26,40.00,144.00
270.94,40.00,144.00
271.06,39.80,144.00
271.20,39.60,144.00
271.37,39.40,144.00
271.57,39.20,144.00
271.81,38.99,144.00
272.07,38.79,144.00
272.38,38.59,144.00
272.55,38.49,144.00
273.11,38.39,144.00
274.01,38.19,144.00
274.51,38.05,144.00
275.17,37.99,144.00
276.45,37.79,144.00
276.47,37.78,144.00
276.59,37.79,144.00
278.43,37.87,144.00
279.12,37.99,144.00
280.36,38.19,144.00
280.39,38.20,144.00
281.04,38.39,144.00
281.58,38.59,144.00
282.02,38.79,144.00
282.35,38.98,144.00
282.37,38.99,144.00
282.56,39.20,144.00
282.72,39.40,144.00
282.84,39.60,144.00
282.94,39.80,144.00
283.02,40.00,144.00
261.50,0.00,145.00
262.23,0.20,145.00
262.75,0.32,145.00
263.27,0.40,145.00
264.71,0.60,145.00
264.76,0.60,145.00
266.67,0.78,145.00
266.98,0.80,145.00
268.63,0.93,145.00
269.77,1.01,145.00
270.59,1.06,145.00
272.49,1.21,145.00
272.55,1.21,145.00
274.51,1.39,145.00
274.65,1.41,145.00
276.21,1.61,145.00
276.47,1.65,145.00
277.35,1.81,145.00
278.25,2.01,145.00
278.43,2.06,145.00
278.96,2.21,145.00
279.54,2.41,145.00
280.05,2.61,145.00
280.39,2.77,145.00
280.48,2.81,145.00
280.85,3.02,145.00
281.18,3.22,145.00
281.47,3.42,145.00
281.73,3.62,145.00
281.95,3.82,145.00
282.14,4.02,145.00
282.31,4.22,145.00
282.35,4.28,145.00
282.46,4.42,145.00
282.60,4.62,145.00
282.72,4.82,145.00
282.82,5.03,145.00
282.91,5.23,145.00
282.99,5.43,145.00
283.05,5.63,145.00
283.11,5.83,145.00
283.15,6.03,145.00
283.19,6.23,145.00
283.22,6.43,145.00
283.24,6.63,145.00
283.25,6.83,145.00
283.26,7.04,145.00
283.26,7.24,145.00
283.26,7.44,145.00
283.25,7.64,145.00
283.24,7.84,145.00
283.22,8.04,145.00
283.21,8.24,145.00
283.19,8.44,145.00
283.18,8.64,145.00
283.17,8.84,145.00
283.17,9.05,145.00
283.17,9.25,145.00
283.18,9.45,145.00
283.20,9.65,145.00
283.23,9.85,145.00
283.26,10.05,145.00
283.31,10.25,145.00
283.36,10.45,145.00
283.43,10.65,145.00
283.51,10.85,145.00
283.60,11.06,145.00
283.71,11.26,145.00
283.83,11.46,145.00
283.97,11.66,145.00
284.13,11.86,145.00
284.31,12.06,145.00
284.31,12.07,145.00
284.50,12.26,145.00
284.68,12.46,145.00
284.84,12.66,145.00
284.99,12.86,145.00
285.13,13.07,145.00
285.25,13.27,145.00
285.36,13.47,145.00
285.46,13.67,145.00
285.55,13.87,145.00
285.64,14.07,145.00
285.72,14.27,145.00
285.79,14.47,145.00
285.87,14.67,145.00
285.94,14.87,145.00
286.01,15.08,145.00
286.09,15.28,145.00
286.16,15.48,145.00
286.25,15.68,145.00
286.27,15.75,145.00
286.34,15.88,145.00
286.44,16.08,145.00
286.54,16.28,145.00
286.66,16.48,145.00
286.79,16.68,145.00
286.94,16.88,145.00
287.10,17.09,145.00
287.29,17.29,145.00
287.51,17.49,145.00
287.75,17.69,145.00
288.04,17.89,145.00
288.24,18.01,145.00
288.35,18.09,145.00
288.61,18.29,145.00
288.83,18.49,145.00
289.03,18.69,145.00
289.20,18.89,145.00
289.34,19.10,145.00
289.47,19.30,145.00
289.58,19.50,145.00
289.67,19.70,145.00
289.75,19.90,145.00
289.81,20.10,145.00
289.85,20.30,145.00
289.89,20.50,145.00
289.91,20.70,145.00
289.93,20.90,145.00
289.94,21.11,145.00
289.94,21.31,145.00
289.93,21.51,145.00
289.92,21.71,145.00
289.90,21.91,145.00
289.87,22.11,145.00
289.84,22.31,145.00
289.80,22.51,145.00
289.76,22.71,145.00
289.71,22.91,145.00
289.66,23.12,145.00
289.60,23.32,145.00
289.53,23.52,145.00
289.46,23.72,145.00
289.38,23.92,145.00
289.29,24.12,145.00
289.19,24.32,145.00
289.08,24.52,145.00
288.96,24.72,145.00
288.82,24.92,145.00
288.65,25.13,145.00
288.47,25.33,145.00
288.25,25.53,145.00
288.24,25.54,145.00
287.70,25.73,145.00
287.20,25.93,145.00
286.75,26.13,145.00
286.34,26.33,145.00
286.27,26.37,145.00
285.71,26.53,145.00
285.26,26.73,145.00
284.95,26.93,145.00
284.71,27.14,145.00
284.52,27.34,145.00
284.35,27.54,145.00
284.31,27.58,145.00
283.52,27.74,145.00
282.78,27.94,145.00
282.35,28.08,145.00
282.12,27.94,145.00
281.85,27.74,145.00
281.62,27.54,145.00
281.43,27.34,145.00
281.26,27.14,145.00
281.11,26.93,145.00
280.96,26.73,145.00
280.82,26.53,145.00
280.68,26.33,145.00
280.53,26.13,145.00
280.39,25.97,145.00
280.30,25.93,145.00
279.77,25.73,145.00
279.14,25.53,145.00
278.43,25.35,145.00
277.23,25.53,145.00
276.47,25.71,145.00
276.45,25.73,145.00
276.17,25.93,145.00
275.90,26.13,145.00
275.64,26.33,145.00
275.37,26.53,145.00
275.10,26.73,145.00
274.81,26.93,145.00
274.51,27.14,145.00
274.51,27.14,145.00
273.79,27.34,145.00
272.89,27.54,145.00
272.55,27.61,145.00
271.92,27.54,145.00
270.59,27.41,145.00
270.28,27.34,145.00
269.46,27.14,145.00
268.68,26.93,145.00
268.63,26.92,145.00
267.96,26.73,145.00
267.33,26.53,145.00
266.80,26.33,145.00
266.67,26.28,145.00
266.17,26.13,145.00
265.57,25.93,145.00
265.03,25.73,145.00
264.71,25.60,145.00
264.50,25.53,145.00
263.99,25.33,145.00
263.50,25.13,145.00
263.01,24.92,145.00
262.75,24.82,145.00
262.51,24.72,145.00
261.96,24.52,145.00
261.30,24.32,145.00
260.78,24.19,145.00
258.82,24.18,145.00
256.98,24.32,145.00
256.86,24.33,145.00
256.66,24.32,145.00
254.90,24.26,145.00
253.54,24.12,145.00
252.94,24.04,145.00
251.74,24.12,145.00
250.98,24.18,145.00
250.62,24.32,145.00
250.12,24.52,145.00
249.62,24.72,145.00
249.12,24.92,145.00
249.02,24.97,145.00
248.72,25.13,145.00
248.34,25.33,145.00
247.96,25.53,145.00
247.58,25.73,145.00
247.19,25.93,145.00
247.06,26.00,145.00
246.85,26.13,145.00
246.53,26.33,145.00
246.22,26.53,145.00
245.92,26.73,145.00
245.64,26.93,145.00
245.36,27.14,145.00
245.10,27.33,145.00
245.09,27.34,145.00
244.84,27.54,145.00
244.60,27.74,145.00
244.37,27.94,145.00
244.15,28.14,145.00
243.95,28.34,145.00
243.75,28.54,145.00
243.55,28.74,145.00
243.37,28.94,145.00
243.20,29.15,145.00
243.14,29.22,145.00
243.02,29.35,145.00
242.84,29.55,145.00
242.67,29.75,145.00
242.51,29.95,145.00
242.35,30.15,145.00
242.20,30.35,145.00
242.06,30.55,145.00
241.92,30.75,145.00
241.80,30.95,145.00
241.68,31.16,145.00
241.57,31.36,145.00
241.47,31.56,145.00
241.38,31.76,145.00
241.30,31.96,145.00
241.23,32.16,145.00
241.18,32.35,145.00
241.17,32.36,145.00
241.14,32.56,145.00
241.12,32.76,145.00
241.11,32.96,145.00
241.13,33.17,145.00
241.18,33.36,145.00
241.18,33.37,145.00
241.25,33.57,145.00
241.36,33.77,145.00
241.50,33.97,145.00
241.67,34.17,145.00
241.89,34.37,145.00
242.14,34.57,145.00
242.44,34.77,145.00
242.79,34.97,145.00
243.14,35.15,145.00
243.19,35.18,145.00
243.66,35.38,145.00
244.20,35.58,145.00
244.83,35.78,145.00
245.10,35.86,145.00
245.66,35.98,145.00
246.74,36.18,145.00
247.06,36.23,145.00
249.02,36.35,145.00
250.22,36.38,145.00
250.98,36.40,145.00
252.17,36.58,145.00
252.94,36.70,145.00
253.15,36.78,145.00
253.63,36.98,145.00
254.06,37.19,145.00
254.45,37.39,145.00
254.79,37.59,145.00
254.90,37.66,145.00
255.01,37.79,145.00
255.15,37.99,145.00
255.28,38.19,145.00
255.40,38.39,145.00
255.49,38.59,145.00
255.57,38.79,145.00
255.65,38.99,145.00
255.71,39.20,145.00
255.76,39.40,145.00
255.80,39.60,145.00
255.84,39.80,145.00
255.87,40.00,145.00
271.60,40.00,145.00
271.73,39.80,145.00
271.88,39.60,145.00
272.06,39.40,145.00
272.27,39.20,145.00
272.51,38.99,145.00
272.55,38.97,145.00
273.47,38.79,145.00
274.30,38.59,145.00
274.51,38.54,145.00
275.83,38.39,145.00
276.47,38.28,145.00
277.01,38.19,145.00
278.40,37.99,145.00
278.43,37.99,145.00
278.54,37.99,145.00
280.39,38.06,145.00
280.99,38.19,145.00
281.73,38.39,145.00
282.32,38.59,145.00
282.35,38.61,145.00
282.62,38.79,145.00
282.84,38.99,145.00
283.02,39.20,145.00
283.16,39.40,145.00
283.27,39.60,145.00
283.36,39.80,145.00
283.43,40.00,145.00
262.49,0.00,146.00
262.75,0.08,146.00
263.30,0.20,146.00
264.42,0.40,146.00
264.71,0.44,146.00
266.14,0.60,146.00
266.67,0.65,146.00
268.51,0.80,146.00
268.63,0.81,146.00
270.59,0.96,146.00
271.08,1.01,146.00
272.55,1.14,146.00
273.24,1.21,146.00
274.51,1.35,146.00
274.88,1.41,146.00
276.12,1.61,146.00
276.47,1.67,146.00
277.07,1.81,146.00
277.84,2.01,146.00
278.43,2.20,146.00
278.47,2.21,146.00
279.00,2.41,146.00
279.47,2.61,146.00
279.87,2.81,146.00
280.22,3.02,146.00
280.39,3.12,146.00
280.54,3.22,146.00
280.85,3.42,146.00
281.13,3.62,146.00
281.38,3.82,146.00
281.62,4.02,146.00
281.83,4.22,146.00
282.04,4.42,146.00
282.23,4.62,146.00
282.35,4.75,146.00
282.43,4.82,146.00
282.63,5.03,146.00
282.83,5.23,146.00
283.01,5.43,146.00
283.20,5.63,146.00
283.37,5.83,146.00
283.53,6.03,146.00
283.69,6.23,146.00
283.84,6.43,146.00
283.98,6.63,146.00
284.11,6.83,146.00
284.22,7.04,146.00
284.31,7.22,146.00
284.32,7.24,146.00
284.41,7.44,146.00
284.48,7.64,146.00
284.54,7.84,146.00
284.58,8.04,146.00
284.61,8.24,146.00
284.62,8.44,146.00
284.62,8.64,146.00
284.61,8.84,146.00
284.60,9.05,146.00
284.58,9.25,146.00
284.57,9.45,146.00
284.56,9.65,146.00
284.56,9.85,146.00
284.56,10.05,146.00
284.58,10.25,146.00
284.60,10.45,146.00
284.64,10.65,146.00
284.69,10.85,146.00
284.76,11.06,146.00
284.83,11.26,146.00
284.91,11.46,146.00
285.00,11.66,146.00
285.10,11.86,146.00
285.20,12.06,146.00
285.30,12.26,146.00
285.40,12.46,146.00
285.50,12.66,146.00
285.59,12.86,146.00
285.68,13.07,146.00
285.76,13.27,146.00
285.84,13.47,146.00
285.92,13.67,146.00
285.99,13.87,146.00
286.06,14.07,146.00
286.13,14.27,146.00
286.20,14.47,146.00
286.27,14.67,146.00
286.27,14.69,146.00
286.34,14.87,146.00
286.42,15.08,146.00
286.49,15.28,146.00
286.57,15.48,146.00
286.66,15.68,146.00
286.75,15.88,146.00
286.85,16.08,146.00
286.96,16.28,146.00
287.08,16.48,146.00
287.22,16.68,146.00
287.38,16.88,146.00
287.56,17.09,146.00
287.77,17.29,146.00
288.01,17.49,146.00
288.24,17.65,146.00
288.28,17.69,146.00
288.52,17.89,146.00
288.74,18.09,146.00
288.93,18.29,146.00
289.09,18.49,146.00
289.24,18.69,146.00
289.37,18.89,146.00
289.49,19.10,146.00
289.58,19.30,146.00
289.67,19.50,146.00
289.74,19.70,146.00
289.79,19.90,146.00
289.83,20.10,146.00
289.86,20.30,146.00
289.88,20.50,146.00
289.89,20.70,146.00
289.90,20.90,146.00
289.89,21.11,146.00
289.88,21.31,146.00
289.85,21.51,146.00
289.83,21.71,146.00
289.79,21.91,146.00
289.76,22.11,146.00
289.71,22.31,146.00
289.66,22.51,146.00
289.60,22.71,146.00
289.54,22.91,146.00
289.47,23.12,146.00
289.39,23.32,146.00
289.31,23.52,146.00
289.22,23.72,146.00
289.12,23.92,146.00
289.01,24.12,146.00
288.88,24.32,146.00
288.75,24.52,146.00
288.60,24.72,146.00
288.42,24.92,146.00
288.24,25.12,146.00
288.21,25.13,146.00
287.72,25.33,146.00
287.28,25.53,146.00
286.89,25.73,146.00
286.53,25.93,146.00
286.27,26.08,146.00
286.13,26.13,146.00
285.65,26.33,146.00
285.32,26.53,146.00
285.07,26.73,146.00
284.86,26.93,146.00
284.69,27.14,146.00
284.54,27.34,146.00
284.39,27.54,146.00
284.31,27.65,146.00
283.75,27.74,146.00
282.74,27.94,146.00
282.35,28.04,146.00
282.23,27.94,146.00
282.01,27.74,146.00
281.83,27.54,146.00
281.68,27.34,146.00
281.56,27.14,146.00
281.44,26.93,146.00
281.34,26.73,146.00
281.25,26.53,146.00
281.16,26.33,146.00
281.08,26.13,146.00
280.99,25.93,146.00
280.90,25.73,146.00
280.79,25.53,146.00
280.67,25.33,146.00
280.53,25.13,146.00
280.39,24.97,146.00
280.25,24.92,146.00
279.51,24.72,146.00
278.43,24.53,146.00
277.24,24.72,146.00
276.47,24.91,146.00
276.46,24.92,146.00
276.24,25.13,146.00
276.03,25.33,146.00
275.83,25.53,146.00
275.64,25.73,146.00
275.45,25.93,146.00
275.26,26.13,146.00
275.07,26.33,146.00
274.87,26.53,146.00
274.66,26.73,146.00
274.51,26.87,146.00
274.38,26.93,146.00
273.88,27.14,146.00
273.27,27.34,146.00
272.55,27.53,146.00
270.59,27.34,146.00
270.58,27.34,146.00
269.87,27.14,146.00
269.27,26.93,146.00
268.78,26.73,146.00
268.63,26.65,146.00
268.27,26.53,146.00
267.80,26.33,146.00
267.45,26.13,146.00
267.18,25.93,146.00
266.98,25.73,146.00
266.82,25.53,146.00
266.69,25.33,146.00
266.67,25.29,146.00
265.98,25.13,146.00
264.82,24.92,146.00
264.71,24.91,146.00
264.11,24.72,146.00
263.21,24.52,146.00
262.75,24.45,146.00
262.32,24.32,146.00
261.39,24.12,146.00
260.78,24.02,146.00
259.80,24.12,146.00
258.82,24.20,146.00
258.15,24.32,146.00
256.86,24.49,146.00
254.90,24.49,146.00
253.29,24.32,146.00
252.94,24.27,146.00
252.23,24.32,146.00
250.98,24.43,146.00
250.76,24.52,146.00
250.30,24.72,146.00
249.84,24.92,146.00
249.39,25.13,146.00
249.02,25.29,146.00
248.96,25.33,146.00
248.60,25.53,146.00
248.24,25.73,146.00
247.87,25.93,146.00
247.49,26.13,146.00
247.11,26.33,146.00
247.06,26.36,146.00
246.78,26.53,146.00
246.47,26.73,146.00
246.17,26.93,146.00
245.87,27.14,146.00
245.59,27.34,146.00
245.32,27.54,146.00
245.10,27.71,146.00
245.06,27.74,146.00
244.82,27.94,146.00
244.60,28.14,146.00
244.38,28.34,146.00
244.17,28.54,146.00
243.97,28.74,146.00
243.78,28.94,146.00
243.60,29.15,146.00
243.42,29.35,146.00
243.25,29.55,146.00
243.14,29.69,146.00
243.09,29.75,146.00
242.92,29.95,146.00
242.75,30.15,146.00
242.58,30.35,146.00
242.43,30.55,146.00
242.27,30.75,146.00
242.13,30.95,146.00
241.99,31.16,146.00
241.85,31.36,146.00
241.72,31.56,146.00
241.60,31.76,146.00
241.49,31.96,146.00
241.39,32.16,146.00
241.30,32.36,146.00
241.22,32.56,146.00
241.18,32.72,146.00
241.17,32.76,146.00
241.13,32.96,146.00
241.11,33.17,146.00
241.11,33.37,146.00
241.13,33.57,146.00
241.18,33.75,146.00
241.18,33.77,146.00
241.26,33.97,146.00
241.37,34.17,146.00
241.51,34.37,146.00
241.69,34.57,146.00
241.90,34.77,146.00
242.15,34.97,146.00
242.44,35.18,146.00
242.77,35.38,146.00
243.14,35.57,146.00
243.15,35.58,146.00
243.62,35.78,146.00
244.15,35.98,146.00
244.78,36.18,146.00
245.10,36.27,146.00
245.63,36.38,146.00
246.77,36.58,146.00
247.06,36.63,146.00
249.02,36.74,146.00
250.98,36.76,146.00
251.30,36.78,146.00
252.94,36.88,146.00
253.39,36.98,146.00
254.19,37.19,146.00
254.88,37.39,146.00
254.90,37.39,146.00
255.15,37.59,146.00
255.37,37.79,146.00
255.56,37.99,146.00
255.71,38.19,146.00
255.85,38.39,146.00
255.96,38.59,146.00
256.05,38.79,146.00
256.14,38.99,146.00
256.20,39.20,146.00
256.26,39.40,146.00
256.31,39.60,146.00
256.35,39.80,146.00
256.38,40.00,146.00
272.51,40.00,146.00
272.55,39.94,146.00
273.30,39.80,146.00
274.24,39.60,146.00
274.51,39.53,146.00
276.16,39.40,146.00
276.47,39.36,146.00
276.70,39.20,146.00
277.01,38.99,146.00
277.38,38.79,146.00
277.79,38.59,146.00
278.25,38.39,146.00
278.43,38.32,146.00
279.34,38.19,146.00
280.39,38.07,146.00
281.09,38.19,146.00
282.00,38.39,146.00
282.35,38.49,146.00
282.54,38.59,146.00
282.83,38.79,146.00
283.06,38.99,146.00
283.24,39.20,146.00
283.39,39.40,146.00
283.50,39.60,146.00
283.59,39.80,146.00
283.66,40.00,146.00
263.75,0.00,147.00
264.57,0.20,147.00
264.71,0.23,147.00
265.88,0.40,147.00
266.67,0.50,147.00
267.68,0.60,147.00
268.63,0.69,147.00
269.87,0.80,147.00
270.59,0.87,147.00
271.90,1.01,147.00
272.55,1.08,147.00
273.53,1.21,147.00
274.51,1.35,147.00
274.81,1.41,147.00
275.80,1.61,147.00
276.47,1.77,147.00
276.59,1.81,147.00
277.25,2.01,147.00
277.80,2.21,147.00
278.27,2.41,147.00
278.43,2.49,147.00
278.69,2.61,147.00
279.07,2.81,147.00
279.42,3.02,147.00
279.73,3.22,147.00
280.02,3.42,147.00
280.28,3.62,147.00
280.39,3.71,147.00
280.56,3.82,147.00
280.84,4.02,147.00
281.12,4.22,147.00
281.40,4.42,147.00
281.68,4.62,147.00
281.96,4.82,147.00
282.24,5.03,147.00
282.35,5.11,147.00
282.55,5.23,147.00
282.88,5.43,147.00
283.21,5.63,147.00
283.54,5.83,147.00
283.86,6.03,147.00
284.17,6.23,147.00
284.31,6.32,147.00
284.48,6.43,147.00
284.78,6.63,147.00
285.06,6.83,147.00
285.31,7.04,147.00
285.54,7.24,147.00
285.75,7.44,147.00
285.92,7.64,147.00
286.07,7.84,147.00
286.19,8.04,147.00
286.27,8.23,147.00
286.28,8.24,147.00
286.35,8.44,147.00
286.39,8.64,147.00
286.41,8.84,147.00
286.41,9.05,147.00
286.40,9.25,147.00
286.37,9.45,147.00
286.34,9.65,147.00
286.30,9.85,147.00
286.27,9.95,147.00
286.25,10.05,147.00
286.22,10.25,147.00
286.18,10.45,147.00
286.14,10.65,147.00
286.12,10.85,147.00
286.10,11.06,147.00
286.09,11.26,147.00
286.08,11.46,147.00
286.09,11.66,147.00
286.10,11.86,147.00
286.13,12.06,147.00
286.16,12.26,147.00
286.20,12.46,147.00
286.25,12.66,147.00
286.27,12.78,147.00
286.30,12.86,147.00
286.35,13.07,147.00
286.40,13.27,147.00
286.45,13.47,147.00
286.51,13.67,147.00
286.56,13.87,147.00
286.62,14.07,147.00
286.68,14.27,147.00
286.74,14.47,147.00
286.80,14.67,147.00
286.87,14.87,147.00
286.94,15.08,147.00
287.02,15.28,147.00
287.10,15.48,147.00
287.19,15.68,147.00
287.29,15.88,147.00
287.40,16.08,147.00
287.52,16.28,147.00
287.67,16.48,147.00
287.83,16.68,147.00
288.02,16.88,147.00
288.23,17.09,147.00
288.24,17.09,147.00
288.44,17.29,147.00
288.63,17.49,147.00
288.80,17.69,147.00
288.96,17.89,147.00
289.11,18.09,147.00
289.24,18.29,147.00
289.35,18.49,147.00
289.46,18.69,147.00
289.55,18.89,147.00
289.62,19.10,147.00
289.69,19.30,147.00
289.74,19.50,147.00
289.79,19.70,147.00
289.82,19.90,147.00
289.84,20.10,147.00
289.85,20.30,147.00
289.84,20.50,147.00
289.83,20.70,147.00
289.82,20.90,147.00
289.79,21.11,147.00
289.75,21.31,147.00
289.71,21.51,147.00
289.66,21.71,147.00
289.61,21.91,147.00
289.55,22.11,147.00
289.48,22.31,147.00
289.40,22.51,147.00
289.31,22.71,147.00
289.22,22.91,147.00
289.12,23.12,147.00
289.01,23.32,147.00
288.90,23.52,147.00
288.77,23.72,147.00
288.63,23.92,147.00
288.47,24.12,147.00
288.30,24.32,147.00
288.24,24.40,147.00
287.94,24.52,147.00
287.52,24.72,147.00
287.15,24.92,147.00
286.83,25.13,147.00
286.53,25.33,147.00
286.27,25.52,147.00
286.24,25.53,147.00
285.80,25.73,147.00
285.49,25.93,147.00
285.26,26.13,147.00
285.08,26.33,147.00
284.93,26.53,147.00
284.79,26.73,147.00
284.67,26.93,147.00
284.55,27.14,147.00
284.44,27.34,147.00
284.32,27.54,147.00
284.31,27.55,147.00
282.93,27.74,147.00
282.35,27.84,147.00
282.25,27.74,147.00
282.08,27.54,147.00
281.93,27.34,147.00
281.81,27.14,147.00
281.71,26.93,147.00
281.61,26.73,147.00
281.53,26.53,147.00
281.45,26.33,147.00
281.38,26.13,147.00
281.31,25.93,147.00
281.24,25.73,147.00
281.16,25.53,147.00
281.08,25.33,147.00
281.00,25.13,147.00
280.89,24.92,147.00
280.76,24.72,147.00
280.59,24.52,147.00
280.39,24.35,147.00
280.26,24.32,147.00
279.12,24.12,147.00
278.43,24.04,147.00
277.96,24.12,147.00
277.04,24.32,147.00
276.47,24.49,147.00
276.43,24.52,147.00
276.22,24.72,147.00
276.01,24.92,147.00
275.82,25.13,147.00
275.64,25.33,147.00
275.46,25.53,147.00
275.28,25.73,147.00
275.11,25.93,147.00
274.93,26.13,147.00
274.75,26.33,147.00
274.56,26.53,147.00
274.51,26.58,147.00
274.18,26.73,147.00
273.66,26.93,147.00
273.01,27.14,147.00
272.55,27.26,147.00
271.57,27.14,147.00
270.59,27.01,147.00
270.33,26.93,147.00
269.78,26.73,147.00
269.35,26.53,147.00
269.03,26.33,147.00
268.79,26.13,147.00
268.63,25.95,147.00
268.60,25.93,147.00
268.32,25.73,147.00
268.11,25.53,147.00
267.95,25.33,147.00
267.81,25.13,147.00
267.69,24.92,147.00
267.58,24.72,147.00
267.46,24.52,147.00
267.33,24.32,147.00
267.18,24.12,147.00
267.00,23.92,147.00
266.79,23.72,147.00
266.67,23.62,147.00
266.08,23.72,147.00
264.81,23.92,147.00
264.71,23.94,147.00
262.75,24.03,147.00
261.49,23.92,147.00
260.78,23.87,147.00
260.54,23.92,147.00
259.29,24.12,147.00
258.82,24.18,147.00
258.20,24.32,147.00
257.04,24.52,147.00
256.86,24.55,147.00
254.90,24.59,147.00
253.80,24.52,147.00
252.94,24.45,147.00
252.26,24.52,147.00
250.98,24.70,147.00
250.93,24.72,147.00
250.50,24.92,147.00
250.08,25.13,147.00
249.67,25.33,147.00
249.26,25.53,147.00
249.02,25.65,147.00
248.88,25.73,147.00
248.53,25.93,147.00
248.17,26.13,147.00
247.81,26.33,147.00
247.44,26.53,147.00
247.06,26.73,147.00
247.06,26.74,147.00
246.75,26.93,147.00
246.44,27.14,147.00
246.14,27.34,147.00
245.86,27.54,147.00
245.58,27.74,147.00
245.32,27.94,147.00
245.10,28.11,147.00
245.07,28.14,147.00
244.84,28.34,147.00
244.62,28.54,147.00
244.41,28.74,147.00
244.21,28.94,147.00
244.01,29.15,147.00
243.82,29.35,147.00
243.64,29.55,147.00
243.47,29.75,147.00
243.30,29.95,147.00
243.14,30.15,147.00
243.13,30.15,147.00
242.96,30.35,147.00
242.79,30.55,147.00
242.62,30.75,147.00
242.45,30.95,147.00
242.29,31.16,147.00
242.14,31.36,147.00
241.99,31.56,147.00
241.85,31.76,147.00
241.71,31.96,147.00
241.58,32.16,147.00
241.46,32.36,147.00
241.36,32.56,147.00
241.27,32.76,147.00
241.19,32.96,147.00
241.18,33.02,147.00
241.14,33.17,147.00
241.11,33.37,147.00
241.10,33.57,147.00
241.11,33.77,147.00
241.15,33.97,147.00
241.18,34.05,147.00
241.22,34.17,147.00
241.31,34.37,147.00
241.44,34.57,147.00
241.60,34.77,147.00
241.80,34.97,147.00
242.03,35.18,147.00
242.31,35.38,147.00
242.62,35.58,147.00
242.98,35.78,147.00
243.14,35.85,147.00
243.42,35.98,147.00
243.95,36.18,147.00
244.56,36.38,147.00
245.10,36.54,147.00
245.31,36.58,147.00
246.43,36.78,147.00
247.06,36.88,147.00
248.67,36.98,147.00
249.02,37.00,147.00
250.98,37.02,147.00
252.94,37.05,147.00
253.98,37.19,147.00
254.90,37.33,147.00
255.02,37.39,147.00
255.36,37.59,147.00
255.65,37.79,147.00
255.89,37.99,147.00
256.09,38.19,147.00
256.26,38.39,147.00
256.40,38.59,147.00
256.52,38.79,147.00
256.61,38.99,147.00
256.70,39.20,147.00
256.76,39.40,147.00
256.82,39.60,147.00
256.86,39.78,147.00
256.87,39.80,147.00
256.89,40.00,147.00
277.53,40.00,147.00
277.64,39.80,147.00
277.78,39.60,147.00
277.94,39.40,147.00
278.12,39.20,147.00
278.33,38.99,147.00
278.43,38.91,147.00
278.67,38.79,147.00
279.15,38.59,147.00
279.72,38.39,147.00
280.39,38.19,147.00
281.65,38.39,147.00
282.35,38.54,147.00
282.46,38.59,147.00
282.80,38.79,147.00
283.06,38.99,147.00
283.27,39.20,147.00
283.43,39.40,147.00
283.56,39.60,147.00
283.66,39.80,147.00
283.75,40.00,147.00
265.13,0.00,148.00
266.09,0.20,148.00
266.67,0.30,148.00
267.42,0.40,148.00
268.63,0.55,148.00
269.12,0.60,148.00
270.59,0.77,148.00
270.89,0.80,148.00
272.43,1.01,148.00
272.55,1.02,148.00
273.66,1.21,148.00
274.51,1.37,148.00
274.66,1.41,148.00
275.45,1.61,148.00
276.10,1.81,148.00
276.47,1.94,148.00
276.66,2.01,148.00
277.14,2.21,148.00
277.55,2.41,148.00
277.92,2.61,148.00
278.25,2.81,148.00
278.43,2.94,148.00
278.56,3.02,148.00
278.87,3.22,148.00
279.17,3.42,148.00
279.45,3.62,148.00
279.73,3.82,148.00
280.01,4.02,148.00
280.29,4.22,148.00
280.39,4.30,148.00
280.62,4.42,148.00
280.99,4.62,148.00
281.37,4.82,148.00
281.76,5.03,148.00
282.17,5.23,148.00
282.35,5.32,148.00
282.64,5.43,148.00
283.15,5.63,148.00
283.67,5.83,148.00
284.17,6.03,148.00
284.31,6.09,148.00
