       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      156.00      360.00       36.00    -1908.8530        1.0067        0.0240       -0.0085        0.0183
      100.00      156.00      360.00       40.00    -1908.7420        0.9344        0.0236       -0.0143        0.0197
      100.00      156.00      360.00       44.00    -1907.4750        0.9708        0.0198       -0.0130        0.0187
      100.00      156.00      360.00       48.00    -1905.1590        1.1163        0.0169       -0.0121        0.0226
      100.00      156.00      360.00       52.00    -1902.4930        0.9591        0.0134       -0.0064        0.0198
      100.00      156.00      360.00       56.00    -1900.7340        0.8917        0.0156       -0.0104        0.0280
      100.00      156.00      360.00       60.00    -1899.1450        0.9540        0.0152       -0.0114        0.0210
      100.00      156.00      364.00        0.00    -1929.4610        0.8850        0.0048       -0.0000        0.0217
      100.00      156.00      364.00        4.00    -1929.4340        2.4319        0.0059        0.0028        0.0164
      100.00      156.00      364.00        8.00    -1928.1580        2.2194        0.0099       -0.0062        0.0350
      100.00      156.00      364.00       12.00    -1925.8260        2.2602        0.0165       -0.0089        0.0368
      100.00      156.00      364.00       16.00    -1923.2590        2.2992        0.0310       -0.0081        0.0746
      100.00      156.00      364.00       20.00    -1920.6330        0.5555        0.0337       -0.0446        0.0861
      100.00      156.00      364.00       24.00    -1907.1720        1.0635        0.0249       -0.0170        0.0380
      100.00      156.00      364.00       28.00    -1907.7780        0.7750        0.0182       -0.0113        0.0302
      100.00      156.00      364.00       32.00    -1907.9930        0.8112        0.0259       -0.0211        0.0377
      100.00      156.00      364.00       36.00    -1909.0910        1.0224        0.0233       -0.0081        0.0190
      100.00      156.00      364.00       40.00    -1909.1600        0.9164        0.0215       -0.0128        0.0184
      100.00      156.00      364.00       44.00    -1908.0650        0.9411        0.0190       -0.0126        0.0182
      100.00      156.00      364.00       48.00    -1905.9290        1.1060        0.0179       -0.0128        0.0223
      100.00      156.00      364.00       52.00    -1903.2910        1.0043        0.0132       -0.0073        0.0202
      100.00      156.00      364.00       56.00    -1900.2800        0.9722        0.0146       -0.0142        0.0265
      100.00      156.00      364.00       60.00    -1899.8830        0.9115        0.0151       -0.0111        0.0226
      100.00      156.00      368.00        0.00    -1930.5730        0.8870        0.0047       -0.0000        0.0211
      100.00      156.00      368.00        4.00    -1930.6640        0.9748        0.0069       -0.0012        0.0256
      100.00      156.00      368.00        8.00    -1929.3520        2.2338        0.0098       -0.0057        0.0341
      100.00      156.00      368.00       12.00    -1927.0730        2.2663        0.0155       -0.0087        0.0352
      100.00      156.00      368.00       16.00    -1924.5340        2.3008        0.0280       -0.0063        0.0651
      100.00      156.00      368.00       20.00    -1922.0110        0.5479        0.0289       -0.0364        0.0745
      100.00      156.00      368.00       24.00    -1918.6200        0.4803        0.0564       -0.0448        0.1712
      100.00      156.00      368.00       28.00    -1908.0730        0.7831        0.0148       -0.0064        0.0224
      100.00      156.00      368.00       32.00    -1908.2320        0.7880        0.0258       -0.0225        0.0421
      100.00      156.00      368.00       36.00    -1909.2890        1.0274        0.0226       -0.0083        0.0206
      100.00      156.00      368.00       40.00    -1909.5440        0.8981        0.0196       -0.0114        0.0173
      100.00      156.00      368.00       44.00    -1908.6220        0.9196        0.0182       -0.0121        0.0179
      100.00      156.00      368.00       48.00    -1906.7030        1.1140        0.0190       -0.0134        0.0212
      100.00      156.00      368.00       52.00    -1904.0580        1.0355        0.0138       -0.0087        0.0214
      100.00      156.00      368.00       56.00    -1901.9990        0.8139        0.0196       -0.0134        0.0200
      100.00      156.00      368.00       60.00    -1900.9710        0.7196        0.0172       -0.0202        0.0568
      100.00      156.00      372.00        0.00    -1931.6650        0.8896        0.0046        0.0001        0.0205
      100.00      156.00      372.00        4.00    -1931.7600        0.9726        0.0067       -0.0012        0.0248
      100.00      156.00      372.00        8.00    -1930.5230        2.2483        0.0097       -0.0054        0.0335
      100.00      156.00      372.00       12.00    -1928.2990        2.2721        0.0146       -0.0085        0.0336
      100.00      156.00      372.00       16.00    -1925.7910        2.3026        0.0276       -0.0060        0.0637
      100.00      156.00      372.00       20.00    -1923.3370        0.6203        0.0238       -0.0294        0.0633
      100.00      156.00      372.00       24.00    -1919.9160        0.5565        0.0474       -0.0387        0.1536
      100.00      156.00      372.00       28.00    -1908.3560        0.7981        0.0126       -0.0032        0.0175
      100.00      156.00      372.00       32.00    -1908.4900        0.7613        0.0249       -0.0220        0.0435
      100.00      156.00      372.00       36.00    -1909.4610        1.0171        0.0225       -0.0097        0.0239
      100.00      156.00      372.00       40.00    -1909.9010        0.8823        0.0178       -0.0101        0.0163
      100.00      156.00      372.00       44.00    -1909.1440        0.9039        0.0176       -0.0118        0.0177
      100.00      156.00      372.00       48.00    -1907.4890        1.1212        0.0204       -0.0141        0.0202
      100.00      156.00      372.00       52.00    -1904.7790        1.0611        0.0146       -0.0100        0.0225
      100.00      156.00      372.00       56.00    -1902.6960        0.8634        0.0184       -0.0129        0.0190
      100.00      156.00      372.00       60.00    -1900.8110        0.7472        0.0218       -0.0167        0.0238
      100.00      156.00      376.00        0.00    -1932.7440        0.8932        0.0045        0.0001        0.0199
      100.00      156.00      376.00        4.00    -1932.8400        0.9712        0.0065       -0.0013        0.0241
      100.00      156.00      376.00        8.00    -1931.6770        2.2638        0.0096       -0.0051        0.0329
      100.00      156.00      376.00       12.00    -1929.4990        2.2792        0.0137       -0.0083        0.0323
      100.00      156.00      376.00       16.00    -1927.0220        2.3057        0.0271       -0.0059        0.0624
      100.00      156.00      376.00       20.00    -1924.6460        2.3566        0.0203       -0.0240        0.0550
      100.00      156.00      376.00       24.00    -1921.2730        0.5534        0.0468       -0.0401        0.1484
      100.00      156.00      376.00       28.00    -1908.6090        0.8328        0.0115       -0.0022        0.0159
      100.00      156.00      376.00       32.00    -1908.7530        0.7384        0.0232       -0.0197        0.0409
      100.00      156.00      376.00       36.00    -1909.6240        0.9880        0.0233       -0.0127        0.0298
      100.00      156.00      376.00       40.00    -1910.2340        0.8733        0.0164       -0.0089        0.0157
      100.00      156.00      376.00       44.00    -1909.6260        0.8921        0.0170       -0.0114        0.0175
      100.00      156.00      376.00       48.00    -1908.2350        1.1219        0.0217       -0.0148        0.0200
