       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      158.00      528.00       40.00    -1961.3570        0.6376        0.0160       -0.0024        0.0566
      100.00      158.00      528.00       44.00    -1959.1310        0.4787        0.0160       -0.0038        0.0543
      100.00      158.00      528.00       48.00    -1956.8050        0.6588        0.0102       -0.0035        0.0339
      100.00      158.00      528.00       52.00    -1954.7490        0.6504        0.0087       -0.0031        0.0282
      100.00      158.00      528.00       56.00    -1952.8170        0.6442        0.0081       -0.0034        0.0264
      100.00      158.00      528.00       60.00    -1951.0590        0.6505        0.0082       -0.0040        0.0270
      100.00      158.00      532.00        0.00    -1979.7180        0.9538        0.0026        0.0000        0.0087
      100.00      158.00      532.00        4.00    -1979.7530        0.9563        0.0029       -0.0006        0.0092
      100.00      158.00      532.00        8.00    -1974.1691        1.7978        0.0130       -0.0135        0.0312
      100.00      158.00      532.00       12.00    -1978.8090        2.3851        0.0038       -0.0023        0.0099
      100.00      158.00      532.00       16.00    -1965.7680        0.7375        0.0146       -0.0055        0.0480
      100.00      158.00      532.00       20.00    -1974.5470        2.4801        0.0177       -0.0025        0.0447
      100.00      158.00      532.00       24.00    -1971.9390        0.5150        0.0225       -0.0195        0.0699
      100.00      158.00      532.00       28.00    -1969.5700        0.5051        0.0236       -0.0337        0.0671
      100.00      158.00      532.00       32.00    -1967.2790        0.5157        0.0195       -0.0264        0.0544
      100.00      158.00      532.00       36.00    -1964.7960        0.6919        0.0185       -0.0037        0.0614
      100.00      158.00      532.00       40.00    -1962.2380        0.6403        0.0159       -0.0022        0.0562
      100.00      158.00      532.00       44.00    -1959.8910        0.6436        0.0129       -0.0032        0.0447
      100.00      158.00      532.00       48.00    -1957.8160        0.6509        0.0140       -0.0047        0.0432
      100.00      158.00      532.00       52.00    -1955.6470        0.6513        0.0087       -0.0031        0.0283
      100.00      158.00      532.00       56.00    -1953.7130        0.6449        0.0080       -0.0032        0.0260
      100.00      158.00      532.00       60.00    -1951.9450        0.6480        0.0081       -0.0039        0.0266
      100.00      158.00      536.00        0.00    -1980.3660        0.9542        0.0026        0.0000        0.0085
      100.00      158.00      536.00        4.00    -1980.4000        0.9563        0.0028       -0.0006        0.0091
      100.00      158.00      536.00        8.00    -1971.7800        0.5979        0.0182       -0.0220        0.0437
      100.00      158.00      536.00       12.00    -1969.2560        0.7007        0.0138       -0.0169        0.0391
      100.00      158.00      536.00       16.00    -1966.3980        0.7492        0.0139       -0.0035        0.0460
      100.00      158.00      536.00       20.00    -1975.3200        2.4807        0.0175       -0.0024        0.0438
      100.00      158.00      536.00       24.00    -1972.7310        0.5176        0.0217       -0.0180        0.0670
      100.00      158.00      536.00       28.00    -1970.3700        0.5046        0.0232       -0.0332        0.0660
      100.00      158.00      536.00       32.00    -1968.0990        0.5133        0.0198       -0.0269        0.0550
      100.00      158.00      536.00       36.00    -1965.6750        0.7269        0.0187       -0.0041        0.0611
      100.00      158.00      536.00       40.00    -1963.1140        0.6381        0.0159       -0.0022        0.0562
      100.00      158.00      536.00       44.00    -1960.7710        0.6409        0.0130       -0.0030        0.0452
      100.00      158.00      536.00       48.00    -1958.6950        0.6480        0.0144       -0.0044        0.0450
      100.00      158.00      536.00       52.00    -1956.5340        0.6536        0.0087       -0.0031        0.0283
      100.00      158.00      536.00       56.00    -1954.6040        0.6438        0.0080       -0.0032        0.0258
      100.00      158.00      536.00       60.00    -1952.8240        0.6458        0.0080       -0.0037        0.0261
      100.00      158.00      540.00        0.00    -1981.0000        0.9550        0.0026        0.0000        0.0084
      100.00      158.00      540.00        4.00    -1981.0550        0.9074        0.0031       -0.0006        0.0098
      100.00      158.00      540.00        8.00    -1975.9426        0.5353        0.0119       -0.0135        0.0294
      100.00      158.00      540.00       12.00    -1972.9696        1.1326        0.0098       -0.0106        0.0263
      100.00      158.00      540.00       16.00    -1978.4930        2.4461        0.0129       -0.0028        0.0248
      100.00      158.00      540.00       20.00    -1976.0820        2.4805        0.0172       -0.0023        0.0428
      100.00      158.00      540.00       24.00    -1973.5180        0.5172        0.0209       -0.0164        0.0643
      100.00      158.00      540.00       28.00    -1971.1620        0.5025        0.0229       -0.0327        0.0651
      100.00      158.00      540.00       32.00    -1968.9110        0.5093        0.0200       -0.0274        0.0559
      100.00      158.00      540.00       36.00    -1966.5510        1.1835        0.0191       -0.0042        0.0609
      100.00      158.00      540.00       40.00    -1963.9720        0.6375        0.0159       -0.0021        0.0560
      100.00      158.00      540.00       44.00    -1961.6380        0.6382        0.0131       -0.0028        0.0457
      100.00      158.00      540.00       48.00    -1959.4570        0.6501        0.0105       -0.0035        0.0353
      100.00      158.00      540.00       52.00    -1957.4090        0.6526        0.0088       -0.0031        0.0285
      100.00      158.00      540.00       56.00    -1955.4730        0.6419        0.0079       -0.0031        0.0257
      100.00      158.00      540.00       60.00    -1953.6810        0.6434        0.0079       -0.0036        0.0257
      100.00      158.00      544.00        0.00    -1981.6340        0.9553        0.0026        0.0000        0.0083
      100.00      158.00      544.00        4.00    -1981.6670        0.9574        0.0027       -0.0006        0.0087
      100.00      158.00      544.00        8.00    -1981.5760        1.0200        0.0031       -0.0008        0.0090
      100.00      158.00      544.00       12.00    -1981.3920        2.3897        0.0018        0.0011        0.0028
      100.00      158.00      544.00       16.00    -1979.2180        2.4463        0.0125       -0.0027        0.0238
      100.00      158.00      544.00       20.00    -1976.8360        2.4810        0.0170       -0.0022        0.0419
      100.00      158.00      544.00       24.00    -1974.2960        0.5187        0.0202       -0.0148        0.0616
      100.00      158.00      544.00       28.00    -1971.9430        0.5022        0.0225       -0.0319        0.0638
      100.00      158.00      544.00       32.00    -1969.7130        0.5078        0.0202       -0.0277        0.0563
      100.00      158.00      544.00       36.00    -1967.4040        2.4401        0.0190       -0.0044        0.0601
      100.00      158.00      544.00       40.00    -1964.8280        0.6377        0.0159       -0.0020        0.0558
      100.00      158.00      544.00       44.00    -1962.5000        0.6359        0.0133       -0.0027        0.0463
      100.00      158.00      544.00       48.00    -1960.3240        0.6474        0.0106       -0.0034        0.0358
      100.00      158.00      544.00       52.00    -1958.2840        0.6508        0.0089       -0.0031        0.0289
      100.00      158.00      544.00       56.00    -1956.3500        0.6408        0.0079       -0.0030        0.0255
