Q20,Q30,Q40
260.70,6.33,114.00
260.67,6.63,114.00
260.65,6.93,114.00
260.63,7.24,114.00
260.61,7.54,114.00
260.60,7.84,114.00
260.58,8.14,114.00
260.57,8.44,114.00
260.56,8.74,114.00
260.56,9.05,114.00
260.55,9.35,114.00
260.54,9.65,114.00
260.53,9.95,114.00
260.53,10.25,114.00
260.53,10.55,114.00
260.53,10.85,114.00
260.56,11.16,114.00
260.65,11.46,114.00
260.78,11.60,114.00
260.97,11.46,114.00
261.35,11.16,114.00
261.75,10.85,114.00
262.18,10.55,114.00
262.67,10.25,114.00
262.75,10.21,114.00
262.94,9.95,114.00
263.11,9.65,114.00
263.24,9.35,114.00
263.34,9.05,114.00
263.42,8.74,114.00
263.47,8.44,114.00
263.50,8.14,114.00
263.51,7.84,114.00
263.51,7.54,114.00
263.48,7.24,114.00
263.42,6.93,114.00
263.34,6.63,114.00
263.22,6.33,114.00
263.05,6.03,114.00
262.78,5.73,114.00
262.75,5.69,114.00
258.82,12.04,114.00
258.63,12.06,114.00
256.86,12.15,114.00
254.90,12.25,114.00
254.07,12.36,114.00
253.34,12.66,114.00
253.09,12.96,114.00
252.99,13.27,114.00
252.96,13.57,114.00
252.97,13.87,114.00
253.03,14.17,114.00
253.15,14.47,114.00
253.35,14.77,114.00
253.70,15.08,114.00
254.37,15.38,114.00
254.90,15.52,114.00
256.59,15.38,114.00
256.86,15.36,114.00
257.57,15.08,114.00
258.13,14.77,114.00
258.56,14.47,114.00
258.82,14.24,114.00
258.91,14.17,114.00
259.23,13.87,114.00
259.46,13.57,114.00
259.63,13.27,114.00
259.74,12.96,114.00
259.80,12.66,114.00
259.75,12.36,114.00
259.05,12.06,114.00
258.82,12.04,114.00
280.39,13.13,114.00
279.71,13.27,114.00
278.46,13.57,114.00
278.43,13.58,114.00
278.04,13.87,114.00
277.74,14.17,114.00
277.51,14.47,114.00
277.34,14.77,114.00
277.20,15.08,114.00
277.10,15.38,114.00
277.02,15.68,114.00
276.96,15.98,114.00
276.93,16.28,114.00
276.91,16.58,114.00
276.92,16.88,114.00
276.93,17.19,114.00
276.97,17.49,114.00
277.03,17.79,114.00
277.12,18.09,114.00
277.25,18.39,114.00
277.45,18.69,114.00
277.74,18.99,114.00
278.22,19.30,114.00
278.43,19.39,114.00
279.49,19.60,114.00
280.39,19.75,114.00
282.35,19.66,114.00
282.56,19.60,114.00
283.03,19.30,114.00
283.19,18.99,114.00
283.27,18.69,114.00
283.32,18.39,114.00
283.35,18.09,114.00
283.36,17.79,114.00
283.37,17.49,114.00
283.37,17.19,114.00
283.36,16.88,114.00
283.35,16.58,114.00
283.33,16.28,114.00
283.29,15.98,114.00
283.25,15.68,114.00
283.18,15.38,114.00
283.10,15.08,114.00
282.99,14.77,114.00
282.84,14.47,114.00
282.64,14.17,114.00
282.36,13.87,114.00
282.35,13.87,114.00
281.86,13.57,114.00
281.00,13.27,114.00
280.39,13.13,114.00
264.71,49.74,114.00
264.65,49.75,114.00
263.40,50.05,114.00
262.91,50.35,114.00
263.13,50.65,114.00
264.18,50.95,114.00
264.71,51.03,114.00
264.87,50.95,114.00
265.16,50.65,114.00
265.21,50.35,114.00
265.07,50.05,114.00
264.72,49.75,114.00
264.71,49.74,114.00
285.91,0.00,115.00
286.00,0.30,115.00
286.10,0.60,115.00
286.21,0.90,115.00
286.27,1.07,115.00
286.34,1.21,115.00
286.50,1.51,115.00
286.64,1.81,115.00
286.79,2.11,115.00
286.92,2.41,115.00
287.04,2.71,115.00
287.16,3.02,115.00
287.26,3.32,115.00
287.34,3.62,115.00
287.42,3.92,115.00
287.48,4.22,115.00
287.53,4.52,115.00
287.57,4.82,115.00
287.62,5.13,115.00
287.68,5.43,115.00
287.74,5.73,115.00
287.83,6.03,115.00
287.94,6.33,115.00
288.09,6.63,115.00
288.24,6.85,115.00
288.31,6.93,115.00
288.65,7.24,115.00
289.05,7.54,115.00
289.46,7.84,115.00
289.86,8.14,115.00
290.20,8.41,115.00
290.24,8.44,115.00
290.55,8.74,115.00
290.80,9.05,115.00
290.99,9.35,115.00
291.15,9.65,115.00
291.29,9.95,115.00
291.42,10.25,115.00
291.55,10.55,115.00
291.68,10.85,115.00
291.82,11.16,115.00
291.99,11.46,115.00
292.16,11.71,115.00
292.23,11.76,115.00
292.75,12.06,115.00
293.40,12.36,115.00
294.12,12.64,115.00
294.27,12.66,115.00
296.08,12.91,115.00
297.15,12.96,115.00
298.04,13.01,115.00
300.00,13.16,115.00
300.39,13.27,115.00
301.23,13.57,115.00
301.75,13.87,115.00
301.96,14.04,115.00
302.10,14.17,115.00
302.33,14.47,115.00
302.49,14.77,115.00
302.59,15.08,115.00
302.66,15.38,115.00
302.69,15.68,115.00
302.70,15.98,115.00
302.67,16.28,115.00
302.62,16.58,115.00
302.54,16.88,115.00
302.43,17.19,115.00
302.28,17.49,115.00
302.09,17.79,115.00
301.96,17.94,115.00
301.81,18.09,115.00
301.42,18.39,115.00
300.90,18.69,115.00
300.19,18.99,115.00
300.00,19.06,115.00
298.22,19.30,115.00
298.04,19.32,115.00
296.08,19.39,115.00
294.12,19.45,115.00
292.16,19.52,115.00
290.60,19.60,115.00
290.20,19.63,115.00
288.69,19.90,115.00
288.24,19.99,115.00
286.27,20.19,115.00
286.13,20.20,115.00
284.31,20.46,115.00
284.26,20.50,115.00
284.00,20.80,115.00
283.84,21.11,115.00
283.70,21.41,115.00
283.55,21.71,115.00
283.39,22.01,115.00
283.18,22.31,115.00
282.91,22.61,115.00
282.53,22.91,115.00
282.35,23.02,115.00
282.01,23.22,115.00
281.27,23.52,115.00
280.39,23.77,115.00
280.20,23.82,115.00
279.26,24.12,115.00
278.67,24.42,115.00
278.43,24.61,115.00
278.33,24.72,115.00
278.16,25.03,115.00
278.08,25.33,115.00
278.06,25.63,115.00
278.09,25.93,115.00
278.16,26.23,115.00
278.27,26.53,115.00
278.42,26.83,115.00
278.43,26.85,115.00
278.64,27.14,115.00
278.88,27.44,115.00
279.13,27.74,115.00
279.37,28.04,115.00
279.58,28.34,115.00
279.77,28.64,115.00
279.92,28.94,115.00
280.05,29.25,115.00
280.15,29.55,115.00
280.23,29.85,115.00
280.28,30.15,115.00
280.31,30.45,115.00
280.32,30.75,115.00
280.32,31.06,115.00
280.30,31.36,115.00
280.26,31.66,115.00
280.21,31.96,115.00
280.14,32.26,115.00
280.07,32.56,115.00
279.97,32.86,115.00
279.87,33.17,115.00
279.75,33.47,115.00
279.62,33.77,115.00
279.48,34.07,115.00
279.33,34.37,115.00
279.18,34.67,115.00
279.03,34.97,115.00
278.90,35.28,115.00
278.80,35.58,115.00
278.75,35.88,115.00
278.76,36.18,115.00
278.82,36.48,115.00
278.93,36.78,115.00
279.08,37.09,115.00
279.24,37.39,115.00
279.40,37.69,115.00
279.55,37.99,115.00
279.69,38.29,115.00
279.81,38.59,115.00
279.90,38.89,115.00
279.97,39.20,115.00
280.00,39.50,115.00
280.00,39.80,115.00
279.97,40.10,115.00
279.91,40.40,115.00
279.81,40.70,115.00
279.71,41.01,115.00
279.60,41.31,115.00
279.51,41.61,115.00
279.43,41.91,115.00
279.39,42.21,115.00
279.40,42.51,115.00
279.48,42.81,115.00
279.68,43.12,115.00
280.01,43.42,115.00
280.39,43.64,115.00
280.57,43.72,115.00
281.48,44.02,115.00
282.35,44.23,115.00
282.79,44.32,115.00
284.31,44.60,115.00
284.47,44.62,115.00
286.11,44.92,115.00
286.27,44.96,115.00
287.76,45.23,115.00
288.24,45.32,115.00
289.92,45.53,115.00
290.20,45.56,115.00
292.16,45.69,115.00
294.12,45.77,115.00
296.08,45.79,115.00
298.04,45.75,115.00
300.00,45.71,115.00
301.96,45.71,115.00
303.92,45.74,115.00
305.83,45.83,115.00
305.88,45.83,115.00
307.84,45.98,115.00
309.56,46.13,115.00
309.80,46.15,115.00
311.76,46.32,115.00
313.31,46.43,115.00
313.73,46.46,115.00
315.69,46.63,115.00
316.75,46.73,115.00
317.65,46.83,115.00
319.61,47.00,115.00
320.86,47.04,115.00
321.57,47.05,115.00
321.75,47.04,115.00
323.53,46.86,115.00
324.03,46.73,115.00
325.39,46.43,115.00
325.49,46.41,115.00
326.58,46.13,115.00
327.45,45.93,115.00
327.83,45.83,115.00
328.97,45.53,115.00
329.41,45.41,115.00
329.90,45.23,115.00
330.65,44.92,115.00
331.35,44.62,115.00
331.37,44.61,115.00
331.92,44.32,115.00
332.48,44.02,115.00
333.03,43.72,115.00
333.33,43.55,115.00
333.66,43.42,115.00
334.34,43.12,115.00
334.99,42.81,115.00
335.29,42.67,115.00
335.86,42.51,115.00
336.71,42.21,115.00
337.25,41.97,115.00
337.57,41.91,115.00
338.68,41.61,115.00
339.22,41.40,115.00
339.97,41.61,115.00
340.69,41.91,115.00
341.12,42.21,115.00
341.18,42.28,115.00
341.30,42.51,115.00
341.42,42.81,115.00
341.46,43.12,115.00
341.40,43.42,115.00
341.19,43.72,115.00
341.18,43.73,115.00
340.98,44.02,115.00
340.75,44.32,115.00
340.52,44.62,115.00
340.33,44.92,115.00
340.20,45.23,115.00
340.13,45.53,115.00
340.15,45.83,115.00
340.27,46.13,115.00
340.50,46.43,115.00
340.87,46.73,115.00
341.18,46.91,115.00
343.14,46.85,115.00
344.09,47.04,115.00
345.10,47.18,115.00
345.49,47.34,115.00
346.49,47.64,115.00
347.06,47.77,115.00
347.90,47.94,115.00
349.02,48.17,115.00
349.31,48.24,115.00
350.29,48.54,115.00
350.84,48.84,115.00
350.98,48.95,115.00
351.29,49.15,115.00
351.66,49.45,115.00
351.94,49.75,115.00
352.14,50.05,115.00
352.29,50.35,115.00
352.39,50.65,115.00
352.45,50.95,115.00
352.47,51.26,115.00
352.46,51.56,115.00
352.40,51.86,115.00
352.31,52.16,115.00
352.16,52.46,115.00
351.96,52.76,115.00
351.70,53.07,115.00
351.37,53.37,115.00
350.98,53.65,115.00
350.96,53.67,115.00
350.66,53.97,115.00
350.24,54.27,115.00
349.66,54.57,115.00
349.02,54.81,115.00
348.67,54.87,115.00
347.06,55.13,115.00
345.77,55.18,115.00
345.10,55.21,115.00
343.14,55.28,115.00
341.18,55.43,115.00
340.60,55.48,115.00
339.22,55.61,115.00
337.53,55.78,115.00
337.25,55.82,115.00
335.57,56.08,115.00
335.29,56.14,115.00
334.40,56.38,115.00
333.65,56.68,115.00
333.33,56.86,115.00
333.10,56.98,115.00
332.69,57.29,115.00
332.36,57.59,115.00
332.09,57.89,115.00
331.88,58.19,115.00
331.71,58.49,115.00
331.56,58.79,115.00
331.44,59.10,115.00
331.37,59.32,115.00
331.34,59.40,115.00
331.27,59.70,115.00
331.20,60.00,115.00
317.76,0.00,115.00
317.77,0.30,115.00
317.79,0.60,115.00
317.81,0.90,115.00
317.84,1.21,115.00
317.87,1.51,115.00
317.92,1.81,115.00
317.98,2.11,115.00
318.06,2.41,115.00
318.17,2.71,115.00
318.34,3.02,115.00
318.65,3.32,115.00
319.35,3.62,115.00
319.61,3.68,115.00
319.70,3.92,115.00
319.78,4.22,115.00
319.82,4.52,115.00
319.81,4.82,115.00
319.77,5.13,115.00
319.70,5.43,115.00
319.61,5.71,115.00
318.68,5.43,115.00
318.05,5.13,115.00
317.65,4.90,115.00
317.60,4.82,115.00
317.44,4.52,115.00
317.27,4.22,115.00
317.06,3.92,115.00
316.73,3.62,115.00
316.00,3.32,115.00
315.69,3.26,115.00
313.73,3.15,115.00
311.76,3.05,115.00
311.70,3.02,115.00
311.20,2.71,115.00
310.89,2.41,115.00
310.67,2.11,115.00
310.52,1.81,115.00
310.40,1.51,115.00
310.32,1.21,115.00
310.25,0.90,115.00
310.20,0.60,115.00
310.16,0.30,115.00
310.13,0.00,115.00
339.61,0.00,115.00
339.60,0.30,115.00
339.59,0.60,115.00
339.57,0.90,115.00
339.54,1.21,115.00
339.51,1.51,115.00
339.46,1.81,115.00
339.39,2.11,115.00
339.31,2.41,115.00
339.22,2.67,115.00
339.18,2.71,115.00
338.90,3.02,115.00
338.57,3.32,115.00
338.20,3.62,115.00
337.75,3.92,115.00
337.25,4.19,115.00
336.53,3.92,115.00
336.03,3.62,115.00
335.72,3.32,115.00
335.55,3.02,115.00
335.46,2.71,115.00
335.45,2.41,115.00
335.48,2.11,115.00
335.54,1.81,115.00
335.63,1.51,115.00
335.73,1.21,115.00
335.84,0.90,115.00
335.95,0.60,115.00
336.05,0.30,115.00
336.13,0.00,115.00
254.90,1.09,115.00
254.62,1.21,115.00
254.14,1.51,115.00
253.85,1.81,115.00
253.67,2.11,115.00
253.59,2.41,115.00
253.59,2.71,115.00
253.70,3.02,115.00
254.02,3.32,115.00
254.90,3.60,115.00
255.53,3.62,115.00
256.86,3.64,115.00
257.07,3.62,115.00
258.16,3.32,115.00
258.52,3.02,115.00
258.65,2.71,115.00
258.66,2.41,115.00
258.59,2.11,115.00
258.42,1.81,115.00
258.12,1.51,115.00
257.60,1.21,115.00
256.86,0.97,115.00
254.90,1.09,115.00
309.80,4.79,115.00
311.76,4.53,115.00
311.90,4.82,115.00
312.04,5.13,115.00
312.21,5.43,115.00
312.39,5.73,115.00
312.59,6.03,115.00
312.82,6.33,115.00
313.08,6.63,115.00
313.37,6.93,115.00
313.71,7.24,115.00
313.73,7.25,115.00
313.99,7.54,115.00
314.25,7.84,115.00
314.49,8.14,115.00
314.72,8.44,115.00
314.95,8.74,115.00
315.21,9.05,115.00
315.53,9.35,115.00
315.69,9.47,115.00
315.88,9.65,115.00
316.16,9.95,115.00
316.41,10.25,115.00
316.62,10.55,115.00
316.76,10.85,115.00
316.71,11.16,115.00
316.23,11.46,115.00
315.69,11.59,115.00
315.44,11.46,115.00
314.87,11.16,115.00
313.99,10.85,115.00
313.73,10.79,115.00
312.83,10.55,115.00
311.76,10.34,115.00
311.34,10.25,115.00
310.44,9.95,115.00
309.92,9.65,115.00
309.80,9.55,115.00
309.65,9.35,115.00
309.50,9.05,115.00
309.40,8.74,115.00
309.34,8.44,115.00
309.30,8.14,115.00
309.28,7.84,115.00
309.27,7.54,115.00
309.28,7.24,115.00
309.29,6.93,115.00
309.32,6.63,115.00
309.36,6.33,115.00
309.41,6.03,115.00
309.48,5.73,115.00
309.56,5.43,115.00
309.66,5.13,115.00
309.79,4.82,115.00
309.80,4.79,115.00
250.98,5.46,115.00
250.15,5.73,115.00
249.53,6.03,115.00
249.11,6.33,115.00
249.02,6.41,115.00
248.91,6.63,115.00
248.80,6.93,115.00
248.72,7.24,115.00
248.67,7.54,115.00
248.65,7.84,115.00
248.66,8.14,115.00
248.69,8.44,115.00
248.74,8.74,115.00
248.83,9.05,115.00
248.95,9.35,115.00
249.02,9.48,115.00
249.19,9.65,115.00
249.57,9.95,115.00
250.07,10.25,115.00
250.75,10.55,115.00
250.98,10.64,115.00
251.02,10.55,115.00
251.14,10.25,115.00
251.22,9.95,115.00
251.28,9.65,115.00
251.31,9.35,115.00
251.34,9.05,115.00
251.36,8.74,115.00
251.37,8.44,115.00
251.38,8.14,115.00
251.37,7.84,115.00
251.37,7.54,115.00
251.35,7.24,115.00
251.33,6.93,115.00
251.30,6.63,115.00
251.25,6.33,115.00
251.19,6.03,115.00
251.10,5.73,115.00
250.98,5.46,115.00
262.75,6.01,115.00
262.55,6.03,115.00
260.78,6.20,115.00
260.76,6.33,115.00
260.72,6.63,115.00
260.69,6.93,115.00
260.67,7.24,115.00
260.65,7.54,115.00
260.63,7.84,115.00
260.61,8.14,115.00
260.60,8.44,115.00
260.58,8.74,115.00
260.57,9.05,115.00
260.55,9.35,115.00
260.53,9.65,115.00
260.51,9.95,115.00
260.49,10.25,115.00
260.46,10.55,115.00
260.43,10.85,115.00
260.39,11.16,115.00
260.32,11.46,115.00
260.17,11.76,115.00
260.78,12.03,115.00
261.10,11.76,115.00
261.42,11.46,115.00
261.74,11.16,115.00
262.06,10.85,115.00
262.41,10.55,115.00
262.75,10.30,115.00
262.78,10.25,115.00
262.96,9.95,115.00
263.10,9.65,115.00
263.20,9.35,115.00
263.28,9.05,115.00
263.33,8.74,115.00
263.36,8.44,115.00
263.38,8.14,115.00
263.38,7.84,115.00
263.35,7.54,115.00
263.30,7.24,115.00
263.23,6.93,115.00
263.13,6.63,115.00
262.98,6.33,115.00
262.76,6.03,115.00
262.75,6.01,115.00
258.82,11.95,115.00
258.19,12.06,115.00
256.86,12.17,115.00
254.90,12.31,115.00
254.50,12.36,115.00
253.61,12.66,115.00
253.30,12.96,115.00
253.18,13.27,115.00
253.14,13.57,115.00
253.16,13.87,115.00
253.23,14.17,115.00
253.38,14.47,115.00
253.62,14.77,115.00
254.04,15.08,115.00
254.83,15.38,115.00
254.90,15.40,115.00
255.16,15.38,115.00
256.86,15.28,115.00
257.40,15.08,115.00
258.04,14.77,115.00
258.53,14.47,115.00
258.82,14.25,115.00
258.94,14.17,115.00
259.31,13.87,115.00
259.59,13.57,115.00
259.80,13.27,115.00
259.97,12.96,115.00
260.12,12.66,115.00
260.26,12.36,115.00
260.63,12.06,115.00
258.82,11.95,115.00
280.39,12.88,115.00
279.83,12.96,115.00
278.43,13.22,115.00
278.35,13.27,115.00
277.89,13.57,115.00
277.56,13.87,115.00
277.33,14.17,115.00
277.15,14.47,115.00
277.01,14.77,115.00
276.90,15.08,115.00
276.82,15.38,115.00
276.76,15.68,115.00
276.72,15.98,115.00
276.69,16.28,115.00
276.68,16.58,115.00
276.68,16.88,115.00
276.70,17.19,115.00
276.73,17.49,115.00
276.78,17.79,115.00
276.86,18.09,115.00
276.97,18.39,115.00
277.14,18.69,115.00
277.41,18.99,115.00
277.86,19.30,115.00
278.43,19.52,115.00
278.95,19.60,115.00
280.39,19.78,115.00
282.35,19.68,115.00
282.68,19.60,115.00
283.19,19.30,115.00
283.38,18.99,115.00
283.47,18.69,115.00
283.53,18.39,115.00
283.56,18.09,115.00
283.58,17.79,115.00
283.59,17.49,115.00
283.59,17.19,115.00
283.59,16.88,115.00
283.58,16.58,115.00
283.57,16.28,115.00
283.54,15.98,115.00
283.50,15.68,115.00
283.45,15.38,115.00
283.39,15.08,115.00
283.31,14.77,115.00
283.19,14.47,115.00
283.04,14.17,115.00
282.83,13.87,115.00
282.52,13.57,115.00
282.35,13.45,115.00
281.97,13.27,115.00
280.88,12.96,115.00
280.39,12.88,115.00
264.71,49.12,115.00
264.36,49.15,115.00
262.75,49.31,115.00
262.51,49.45,115.00
262.17,49.75,115.00
261.98,50.05,115.00
261.90,50.35,115.00
261.93,50.65,115.00
262.09,50.95,115.00
262.49,51.26,115.00
262.75,51.35,115.00
264.71,51.50,115.00
265.67,51.26,115.00
266.13,50.95,115.00
266.30,50.65,115.00
266.32,50.35,115.00
266.21,50.05,115.00
265.98,49.75,115.00
265.56,49.45,115.00
264.81,49.15,115.00
264.71,49.12,115.00
287.07,0.00,116.00
287.17,0.30,116.00
287.28,0.60,116.00
287.39,0.90,116.00
287.51,1.21,116.00
287.62,1.51,116.00
287.74,1.81,116.00
287.84,2.11,116.00
287.93,2.41,116.00
288.01,2.71,116.00
288.08,3.02,116.00
288.14,3.32,116.00
288.18,3.62,116.00
288.21,3.92,116.00
288.22,4.22,116.00
288.21,4.52,116.00
288.21,4.82,116.00
288.21,5.13,116.00
288.21,5.43,116.00
288.24,5.67,116.00
288.24,5.73,116.00
288.31,6.03,116.00
288.44,6.33,116.00
288.64,6.63,116.00
288.91,6.93,116.00
289.25,7.24,116.00
289.63,7.54,116.00
290.03,7.84,116.00
290.20,7.96,116.00
290.43,8.14,116.00
290.76,8.44,116.00
291.01,8.74,116.00
291.19,9.05,116.00
291.34,9.35,116.00
291.46,9.65,116.00
291.56,9.95,116.00
291.65,10.25,116.00
291.75,10.55,116.00
291.84,10.85,116.00
291.95,11.16,116.00
292.08,11.46,116.00
292.16,11.60,116.00
292.35,11.76,116.00
292.80,12.06,116.00
293.36,12.36,116.00
294.06,12.66,116.00
294.12,12.69,116.00
296.08,12.90,116.00
298.04,12.90,116.00
299.47,12.96,116.00
300.00,12.99,116.00
300.98,13.27,116.00
301.62,13.57,116.00
301.96,13.81,116.00
302.03,13.87,116.00
302.29,14.17,116.00
302.47,14.47,116.00
302.59,14.77,116.00
302.67,15.08,116.00
302.73,15.38,116.00
302.76,15.68,116.00
302.77,15.98,116.00
302.75,16.28,116.00
302.72,16.58,116.00
302.67,16.88,116.00
302.59,17.19,116.00
302.49,17.49,116.00
302.34,17.79,116.00
302.13,18.09,116.00
301.96,18.29,116.00
301.85,18.39,116.00
301.42,18.69,116.00
300.80,18.99,116.00
300.00,19.27,116.00
299.78,19.30,116.00
298.04,19.48,116.00
296.08,19.52,116.00
294.12,19.57,116.00
293.34,19.60,116.00
292.16,19.65,116.00
290.20,19.86,116.00
290.04,19.90,116.00
288.89,20.20,116.00
288.24,20.39,116.00
286.27,20.43,116.00
285.81,20.50,116.00
284.44,20.80,116.00
284.31,20.84,116.00
284.16,21.11,116.00
284.03,21.41,116.00
283.91,21.71,116.00
283.79,22.01,116.00
283.64,22.31,116.00
283.44,22.61,116.00
283.18,22.91,116.00
282.77,23.22,116.00
282.35,23.43,116.00
282.16,23.52,116.00
281.27,23.82,116.00
280.39,24.04,116.00
280.09,24.12,116.00
279.38,24.42,116.00
278.94,24.72,116.00
278.68,25.03,116.00
278.56,25.33,116.00
278.54,25.63,116.00
278.60,25.93,116.00
278.74,26.23,116.00
278.94,26.53,116.00
279.19,26.83,116.00
279.48,27.14,116.00
279.79,27.44,116.00
280.12,27.74,116.00
280.39,28.01,116.00
280.43,28.04,116.00
280.73,28.34,116.00
280.95,28.64,116.00
281.12,28.94,116.00
281.26,29.25,116.00
281.36,29.55,116.00
281.44,29.85,116.00
281.50,30.15,116.00
281.54,30.45,116.00
281.55,30.75,116.00
281.55,31.06,116.00
281.54,31.36,116.00
281.50,31.66,116.00
281.44,31.96,116.00
281.35,32.26,116.00
281.25,32.56,116.00
281.12,32.86,116.00
280.98,33.17,116.00
280.83,33.47,116.00
280.68,33.77,116.00
280.52,34.07,116.00
280.39,34.35,116.00
280.38,34.37,116.00
280.28,34.67,116.00
280.19,34.97,116.00
280.14,35.28,116.00
280.13,35.58,116.00
280.17,35.88,116.00
280.28,36.18,116.00
280.39,36.38,116.00
280.45,36.48,116.00
280.66,36.78,116.00
280.90,37.09,116.00
281.14,37.39,116.00
281.37,37.69,116.00
281.59,37.99,116.00
281.79,38.29,116.00
281.96,38.59,116.00
282.09,38.89,116.00
282.17,39.20,116.00
282.21,39.50,116.00
282.20,39.80,116.00
282.14,40.10,116.00
282.01,40.40,116.00
281.84,40.70,116.00
281.64,41.01,116.00
281.43,41.31,116.00
281.21,41.61,116.00
281.00,41.91,116.00
280.83,42.21,116.00
280.70,42.51,116.00
280.65,42.81,116.00
280.71,43.12,116.00
280.90,43.42,116.00
281.28,43.72,116.00
281.90,44.02,116.00
282.35,44.17,116.00
282.83,44.32,116.00
284.03,44.62,116.00
284.31,44.69,116.00
285.31,44.92,116.00
286.27,45.16,116.00
286.57,45.23,116.00
287.89,45.53,116.00
288.24,45.61,116.00
289.79,45.83,116.00
290.20,45.88,116.00
292.16,46.03,116.00
294.12,46.13,116.00
294.36,46.13,116.00
296.08,46.14,116.00
296.23,46.13,116.00
298.04,46.05,116.00
300.00,45.96,116.00
301.96,45.96,116.00
303.92,46.02,116.00
305.68,46.13,116.00
305.88,46.14,116.00
307.84,46.33,116.00
308.88,46.43,116.00
309.80,46.53,116.00
311.76,46.70,116.00
312.38,46.73,116.00
313.73,46.81,116.00
315.69,46.93,116.00
316.83,47.04,116.00
317.65,47.11,116.00
319.61,47.29,116.00
321.25,47.34,116.00
321.57,47.35,116.00
321.69,47.34,116.00
323.53,47.17,116.00
324.14,47.04,116.00
325.49,46.75,116.00
325.56,46.73,116.00
326.83,46.43,116.00
327.45,46.30,116.00
328.24,46.13,116.00
329.41,45.88,116.00
329.58,45.83,116.00
330.60,45.53,116.00
331.37,45.27,116.00
331.49,45.23,116.00
332.21,44.92,116.00
332.89,44.62,116.00
333.33,44.42,116.00
333.65,44.32,116.00
334.51,44.02,116.00
335.29,43.72,116.00
335.29,43.72,116.00
337.25,43.42,116.00
338.39,43.72,116.00
338.78,44.02,116.00
338.94,44.32,116.00
339.02,44.62,116.00
339.08,44.92,116.00
339.15,45.23,116.00
339.22,45.44,116.00
339.27,45.53,116.00
339.55,45.83,116.00
339.97,46.13,116.00
340.55,46.43,116.00
341.18,46.67,116.00
342.67,46.43,116.00
343.14,46.34,116.00
343.59,46.43,116.00
345.10,46.72,116.00
345.11,46.73,116.00
345.62,47.04,116.00
346.23,47.34,116.00
347.02,47.64,116.00
347.06,47.65,116.00
348.17,47.94,116.00
349.02,48.15,116.00
349.41,48.24,116.00
350.49,48.54,116.00
350.98,48.74,116.00
351.28,48.84,116.00
352.03,49.15,116.00
352.65,49.45,116.00
352.94,49.62,116.00
353.95,49.75,116.00
354.90,49.84,116.00
355.34,50.05,116.00
355.84,50.35,116.00
356.19,50.65,116.00
356.43,50.95,116.00
356.57,51.26,116.00
356.61,51.56,116.00
356.57,51.86,116.00
356.42,52.16,116.00
356.18,52.46,116.00
355.84,52.76,116.00
355.39,53.07,116.00
354.90,53.32,116.00
352.94,53.27,116.00
352.77,53.37,116.00
352.17,53.67,116.00
351.41,53.97,116.00
350.98,54.12,116.00
350.70,54.27,116.00
350.01,54.57,116.00
349.02,54.87,116.00
349.00,54.87,116.00
347.06,55.14,116.00
346.25,55.18,116.00
345.10,55.23,116.00
343.14,55.31,116.00
341.18,55.47,116.00
341.06,55.48,116.00
339.22,55.67,116.00
338.21,55.78,116.00
337.25,55.92,116.00
336.35,56.08,116.00
335.29,56.36,116.00
335.21,56.38,116.00
334.45,56.68,116.00
333.92,56.98,116.00
333.51,57.29,116.00
333.33,57.46,116.00
333.19,57.59,116.00
332.92,57.89,116.00
332.70,58.19,116.00
332.51,58.49,116.00
332.35,58.79,116.00
332.21,59.10,116.00
332.09,59.40,116.00
331.99,59.70,116.00
331.89,60.00,116.00
317.70,0.00,116.00
317.72,0.30,116.00
317.75,0.60,116.00
317.79,0.90,116.00
317.84,1.21,116.00
317.91,1.51,116.00
318.00,1.81,116.00
318.12,2.11,116.00
318.30,2.41,116.00
318.56,2.71,116.00
319.01,3.02,116.00
319.61,3.25,116.00
319.66,3.32,116.00
319.82,3.62,116.00
319.95,3.92,116.00
320.03,4.22,116.00
320.07,4.52,116.00
320.08,4.82,116.00
320.05,5.13,116.00
319.99,5.43,116.00
319.91,5.73,116.00
319.79,6.03,116.00
319.66,6.33,116.00
319.61,6.43,116.00
319.01,6.33,116.00
317.97,6.03,116.00
317.65,5.88,116.00
317.54,5.73,116.00
317.36,5.43,116.00
317.21,5.13,116.00
317.07,4.82,116.00
316.92,4.52,116.00
316.77,4.22,116.00
316.57,3.92,116.00
